entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2021-12-16 10:06:00,2021-12-16 10:10:00,1,7760.0,7729.0,-31.0,3B,4,5,1,45,7698.0,7642.0,3,1,above,bottom,7730.0,top,7778.0,bottom,7642.0,,,,
2021-12-16 21:01:00,2021-12-16 21:02:00,1,7818.0,7801.0,-17.0,3B,1,7,2,69,7778.0,7702.0,5,1,above,bottom,7802.0,top,7842.0,bottom,7702.0,,,,
2021-12-17 09:31:00,2021-12-17 11:06:00,1,7988.0,7957.0,-31.0,3B,95,9,3,91,7842.0,7796.0,7,1,above,bottom,7958.0,top,8012.0,bottom,7796.0,,,,
2021-12-17 14:31:00,2021-12-17 22:14:00,-1,7994.0,7942.857142857143,51.14285714285688,2S,463,12,6,113,8018.0,7958.0,11,0,inside,top,8018.0,bottom,7932.0,top,8024.0,,,,
2021-12-20 11:21:00,2021-12-20 21:06:00,-1,7796.0,7746.857142857143,49.14285714285688,3S,585,16,9,154,7970.0,7882.0,14,1,below,top,7830.0,bottom,7768.0,top,7970.0,,,,
2021-12-20 21:21:00,2021-12-20 21:26:00,-1,7744.0,7763.0,-19.0,3S,5,18,10,171,7830.0,7768.0,16,1,below,top,7762.0,bottom,7704.0,top,7830.0,,,,
2021-12-21 09:01:00,2021-12-21 14:40:00,1,7814.0,7919.714285714285,105.71428571428532,2B,339,19,11,182,7810.0,7738.0,18,0,inside,bottom,7738.0,top,7810.0,bottom,7704.0,,,,
2021-12-21 14:40:00,2021-12-22 10:45:00,1,7928.0,7991.285714285715,63.285714285714675,3B,1205,22,13,211,7918.0,7838.0,21,0,above,top,7972.0,bottom,7838.0,top,7918.0,17.428571428571427,0.055,37.06684382158073,24.114664347916396
2021-12-22 10:56:00,2021-12-22 21:38:00,1,8000.0,8079.428571428572,79.42857142857156,3B,642,25,15,241,7966.0,7916.0,23,1,above,bottom,7976.0,top,8068.0,bottom,7916.0,,,,
2021-12-22 21:56:00,2021-12-22 22:01:00,1,8086.0,8069.0,-17.0,3B,5,29,18,266,8056.0,8012.0,27,1,above,bottom,8070.0,top,8154.0,bottom,8012.0,,,,
2021-12-23 09:39:00,2021-12-23 09:40:00,1,8130.0,8113.0,-17.0,2B,1,31,20,282,8154.0,8114.0,30,0,inside,bottom,8114.0,top,8188.0,bottom,8060.0,,,,
2021-12-23 10:36:00,2021-12-23 13:30:00,-1,8124.0,8155.0,-31.0,2S,174,32,21,288,8154.0,8104.0,31,0,inside,top,8154.0,bottom,8104.0,top,8188.0,,,,
2021-12-23 21:00:00,2021-12-23 22:20:00,-1,8098.0,8147.0,-49.0,2S,80,36,25,309,8146.0,8096.0,35,0,inside,top,8146.0,bottom,8096.0,top,8174.0,22.428571428571427,0.63,15.4581435525306,19.762770474826937
2021-12-24 21:42:00,2021-12-24 21:57:00,1,8368.0,8351.0,-17.0,3B,15,39,27,362,8146.0,8096.0,37,1,above,bottom,8352.0,top,8410.0,bottom,8074.0,,,,
2021-12-27 10:46:00,2021-12-27 10:53:00,-1,8364.0,8387.0,-23.0,2S,7,42,30,384,8386.0,8350.0,41,0,inside,top,8386.0,bottom,8322.0,top,8416.0,,,,
2021-12-27 14:47:00,2021-12-27 21:46:00,-1,8342.0,8363.0,-21.0,2S,419,44,32,400,8362.0,8328.0,43,0,inside,top,8362.0,bottom,8328.0,top,8402.0,,,,
2021-12-28 09:31:00,2021-12-28 10:34:00,1,8398.0,8365.0,-33.0,2B,63,49,37,421,8376.0,8366.0,48,0,inside,bottom,8366.0,top,8486.0,bottom,8336.0,,,,
2021-12-28 14:31:00,2021-12-28 21:59:00,1,8436.0,8464.0,28.0,2B,448,53,41,447,8410.0,8406.0,52,0,inside,bottom,8406.0,top,8518.0,bottom,8338.0,,,,
2021-12-29 09:01:00,2021-12-29 09:13:00,-1,8426.0,8451.0,-25.0,2S,12,56,44,471,8450.0,8424.0,55,0,inside,top,8450.0,bottom,8424.0,top,8552.0,,,,
2021-12-29 14:27:00,2021-12-29 21:00:00,-1,8328.0,8346.0,-18.0,3S,393,58,45,499,8456.0,8428.0,56,1,below,top,8338.0,bottom,8296.0,top,8456.0,,,,
2021-12-30 09:21:00,2021-12-30 13:35:00,1,8442.0,8450.42857142857,8.428571428570649,2B,254,59,46,520,8446.0,8418.0,58,0,inside,bottom,8418.0,top,8446.0,bottom,8296.0,,,,
2021-12-30 14:41:00,2021-12-30 22:36:00,-1,8460.0,8487.0,-27.0,2S,475,62,49,547,8486.0,8418.0,61,0,inside,top,8486.0,bottom,8408.0,top,8512.0,,,,
2021-12-31 10:11:00,2021-12-31 11:07:00,-1,8474.0,8497.0,-23.0,2S,56,66,53,581,8496.0,8416.0,65,0,inside,top,8496.0,bottom,8416.0,top,8506.0,,,,
2021-12-31 11:07:00,2022-01-04 09:27:00,1,8492.0,8616.142857142857,124.14285714285688,2B,5660,67,54,588,8496.0,8432.0,66,0,inside,bottom,8432.0,top,8496.0,bottom,8416.0,,,,
2022-01-04 09:27:00,2022-01-04 13:50:00,1,8636.0,8653.0,17.0,2B,263,70,57,612,8552.0,8492.0,69,0,above,top,8716.0,bottom,8492.0,top,8552.0,,,,
2022-01-04 13:50:00,2022-01-05 09:51:00,1,8660.0,8829.857142857143,169.85714285714312,3B,1201,72,58,632,8716.0,8552.0,71,0,above,top,8750.0,bottom,8552.0,top,8716.0,26.142857142857142,0.66,62.27182568227181,51.57485718020286
2022-01-05 10:01:00,2022-01-05 10:08:00,1,8842.0,8825.0,-17.0,3B,7,75,60,665,8696.0,8640.0,73,1,above,bottom,8826.0,top,8920.0,bottom,8640.0,,,,
2022-01-05 13:46:00,2022-01-05 14:17:00,-1,8820.0,8849.0,-29.0,2S,31,76,61,676,8848.0,8814.0,75,0,inside,top,8848.0,bottom,8814.0,top,8920.0,,,,
2022-01-06 10:46:00,2022-01-06 21:00:00,-1,8736.0,8793.0,-57.0,3S,614,82,66,716,8880.0,8858.0,80,1,below,top,8792.0,bottom,8750.0,top,8906.0,,,,
2022-01-06 22:41:00,2022-01-06 22:56:00,1,8870.0,8845.0,-25.0,3B,15,87,70,751,8752.0,8702.0,85,1,above,bottom,8846.0,top,8894.0,bottom,8692.0,,,,
2022-01-07 21:16:00,2022-01-07 22:51:00,-1,8850.0,8766.285714285714,83.71428571428623,2S,95,90,73,787,8884.0,8814.0,89,0,inside,top,8884.0,bottom,8814.0,top,8892.0,,,,
2022-01-10 09:06:00,2022-01-10 09:38:00,-1,8724.0,8793.0,-69.0,3S,32,92,74,806,8884.0,8830.0,90,1,below,top,8792.0,bottom,8682.0,top,8884.0,,,,
2022-01-10 13:31:00,2022-01-10 21:00:00,1,8918.0,8906.0,-12.0,3B,449,95,76,827,8792.0,8726.0,93,1,above,bottom,8834.0,top,8882.0,bottom,8726.0,,,,
2022-01-10 22:06:00,2022-01-10 22:14:00,-1,8856.0,8877.0,-21.0,2S,8,98,79,849,8876.0,8834.0,97,0,inside,top,8876.0,bottom,8822.0,top,9010.0,,,,
2022-01-11 09:51:00,2022-01-11 10:56:00,-1,8810.0,8833.0,-23.0,2S,65,100,81,866,8832.0,8822.0,99,0,inside,top,8832.0,bottom,8780.0,top,8886.0,,,,
2022-01-11 14:36:00,2022-01-11 21:19:00,1,8914.0,8932.714285714286,18.714285714286234,3B,403,103,83,888,8832.0,8782.0,101,1,above,bottom,8870.0,top,8912.0,bottom,8782.0,,,,
2022-01-11 21:51:00,2022-01-11 22:00:00,1,8928.0,8909.0,-19.0,2B,9,105,85,898,8912.0,8910.0,104,0,inside,bottom,8910.0,top,9004.0,bottom,8870.0,,,,
2022-01-13 14:01:00,2022-01-13 14:24:00,-1,8980.0,9001.0,-21.0,2S,23,110,90,981,9000.0,8918.0,109,0,inside,top,9000.0,bottom,8918.0,top,9058.0,,,,
2022-01-13 21:01:00,2022-01-13 21:31:00,1,9018.0,8977.0,-41.0,2B,30,111,91,990,9030.0,8978.0,110,0,inside,bottom,8978.0,top,9030.0,bottom,8918.0,,,,
2022-01-14 10:01:00,2022-01-14 11:16:00,-1,8926.0,8928.714285714286,-2.714285714286234,2S,75,116,96,1017,8950.0,8930.0,115,0,inside,top,8950.0,bottom,8882.0,top,9066.0,,,,
2022-01-14 14:21:00,2022-01-14 21:13:00,1,8932.0,9012.285714285714,80.28571428571377,2B,412,119,99,1035,8950.0,8906.0,118,0,inside,bottom,8906.0,top,8950.0,bottom,8852.0,,,,
2022-01-14 21:26:00,2022-01-14 21:39:00,1,9008.0,8981.0,-27.0,3B,13,121,100,1046,8950.0,8906.0,119,1,above,bottom,8982.0,top,9092.0,bottom,8906.0,,,,
2022-01-18 09:28:00,2022-01-18 11:29:00,1,9138.0,9121.0,-17.0,3B,121,125,103,1116,9030.0,8926.0,123,1,above,bottom,9122.0,top,9166.0,bottom,8830.0,,,,
2022-01-19 10:11:00,2022-01-19 10:32:00,1,9388.0,9357.0,-31.0,3B,21,129,106,1173,9170.0,9122.0,127,1,above,bottom,9358.0,top,9442.0,bottom,9104.0,,,,
2022-01-19 21:51:00,2022-01-19 21:58:00,-1,9332.0,9345.0,-13.0,2S,7,130,107,1204,9344.0,9280.0,129,0,inside,top,9344.0,bottom,9280.0,top,9442.0,,,,
2022-01-20 10:06:00,2022-01-20 10:36:00,-1,9360.0,9385.0,-25.0,2S,30,132,109,1224,9384.0,9342.0,131,0,inside,top,9384.0,bottom,9342.0,top,9400.0,,,,
2022-01-20 14:16:00,2022-01-20 21:01:00,1,9418.0,9385.0,-33.0,2B,405,135,112,1241,9394.0,9386.0,134,0,inside,bottom,9386.0,top,9426.0,bottom,9320.0,,,,
2022-01-21 09:24:00,2022-01-21 09:33:00,1,9430.0,9407.0,-23.0,2B,9,139,116,1264,9454.0,9408.0,138,0,inside,bottom,9408.0,top,9488.0,bottom,9376.0,,,,
2022-01-21 10:41:00,2022-01-21 13:30:00,-1,9416.0,9447.0,-31.0,2S,169,140,117,1271,9446.0,9376.0,139,0,inside,top,9446.0,bottom,9372.0,top,9488.0,,,,
2022-01-21 22:26:00,2022-01-21 22:32:00,1,9636.0,9609.0,-27.0,3B,6,143,119,1300,9446.0,9396.0,141,1,above,bottom,9610.0,top,9692.0,bottom,9396.0,,,,
2022-01-24 09:51:00,2022-01-24 10:34:00,-1,9548.0,9585.0,-37.0,2S,43,144,120,1314,9584.0,9498.0,143,0,inside,top,9584.0,bottom,9498.0,top,9692.0,,,,
2022-01-25 09:23:00,2022-01-25 10:34:00,-1,9408.0,9433.0,-25.0,3S,71,148,123,1356,9584.0,9546.0,146,1,below,top,9432.0,bottom,9316.0,top,9584.0,,,,
2022-01-25 13:36:00,2022-01-25 21:00:00,1,9412.0,9391.0,-21.0,2B,444,151,126,1371,9432.0,9392.0,150,0,inside,bottom,9392.0,top,9450.0,bottom,9362.0,,,,
2022-01-26 09:00:00,2022-01-27 09:32:00,1,9430.0,9694.714285714286,264.71428571428623,2B,1472,155,130,1399,9444.0,9402.0,154,0,inside,bottom,9402.0,top,9480.0,bottom,9356.0,20.857142857142858,0.27,-2.3999674006681744,-4.37752151219159
2022-01-27 09:32:00,2022-01-27 21:16:00,1,9708.0,9814.857142857143,106.85714285714312,2B,704,160,133,1456,9594.0,9538.0,159,0,above,top,9776.0,bottom,9538.0,top,9594.0,,,,
2022-01-28 10:41:00,2022-01-28 11:24:00,-1,9838.0,9871.0,-33.0,2S,43,164,135,1509,9870.0,9784.0,163,0,inside,top,9870.0,bottom,9784.0,top,9956.0,,,,
2022-02-07 13:31:00,2022-02-07 13:57:00,1,10246.0,10193.0,-53.0,3B,26,169,139,1550,9908.0,9836.0,167,1,above,bottom,10194.0,top,10404.0,bottom,9816.0,,,,
2022-02-07 14:41:00,2022-02-07 22:05:00,-1,10170.0,10199.0,-29.0,2S,444,170,140,1560,10198.0,10158.0,169,0,inside,top,10198.0,bottom,10158.0,top,10404.0,,,,
2022-02-08 14:01:00,2022-02-08 14:32:00,-1,9958.0,10015.0,-57.0,3S,31,174,143,1602,10198.0,10122.0,172,1,below,top,10014.0,bottom,9920.0,top,10232.0,,,,
2022-02-08 21:46:00,2022-02-09 09:00:00,-1,9870.0,9809.857142857143,60.14285714285688,3S,674,176,144,1619,10036.0,9920.0,174,1,below,top,9906.0,bottom,9828.0,top,10036.0,,,,
2022-02-09 09:26:00,2022-02-09 11:02:00,-1,9758.0,9787.0,-29.0,3S,96,178,145,1635,9906.0,9832.0,176,1,below,top,9786.0,bottom,9746.0,top,9906.0,,,,
2022-02-09 22:11:00,2022-02-10 09:01:00,1,9908.0,9983.285714285714,75.28571428571377,3B,650,181,147,1675,9774.0,9746.0,179,1,above,bottom,9880.0,top,10058.0,bottom,9706.0,,,,
2022-02-10 09:41:00,2022-02-10 13:31:00,1,9990.0,10038.0,48.0,2B,230,183,149,1689,10058.0,9954.0,182,0,inside,bottom,9954.0,top,10066.0,bottom,9880.0,,,,
2022-02-10 21:06:00,2022-02-11 10:46:00,-1,9966.0,9920.0,46.0,2S,820,186,152,1715,10030.0,9954.0,185,0,inside,top,10030.0,bottom,9948.0,top,10128.0,,,,
2022-02-11 13:41:00,2022-02-11 14:16:00,1,9926.0,9893.0,-33.0,2B,35,191,157,1750,9996.0,9894.0,190,0,inside,bottom,9894.0,top,9996.0,bottom,9788.0,,,,
2022-02-11 21:51:00,2022-02-14 09:14:00,1,10010.0,10113.0,103.0,2B,3563,193,159,1765,9996.0,9988.0,192,0,inside,bottom,9988.0,top,10088.0,bottom,9892.0,,,,
2022-02-14 14:41:00,2022-02-14 21:31:00,-1,10104.0,10067.57142857143,36.42857142857065,2S,410,198,164,1811,10136.0,10058.0,197,0,inside,top,10136.0,bottom,10058.0,top,10148.0,,,,
2022-02-15 09:56:00,2022-02-15 21:00:00,1,10058.0,10094.0,36.0,2B,664,203,169,1840,10088.0,10038.0,202,0,inside,bottom,10038.0,top,10126.0,bottom,10024.0,,,,
2022-02-16 09:06:00,2022-02-16 10:14:00,-1,9968.0,10017.0,-49.0,3S,68,210,175,1891,10158.0,10082.0,208,1,below,top,10016.0,bottom,9890.0,top,10228.0,,,,
2022-02-16 13:31:00,2022-02-16 21:00:00,1,10064.0,10120.0,56.0,2B,449,211,176,1909,10074.0,10038.0,210,0,inside,bottom,10038.0,top,10074.0,bottom,9890.0,,,,
2022-02-16 22:17:00,2022-02-17 09:00:00,1,10106.0,10104.57142857143,-1.428571428570649,3B,643,213,177,1930,10074.0,10038.0,211,1,above,bottom,10084.0,top,10192.0,bottom,10038.0,,,,
2022-02-17 09:00:00,2022-02-17 09:29:00,-1,10150.0,10181.0,-31.0,2S,29,214,178,1936,10180.0,10084.0,213,0,inside,top,10180.0,bottom,10084.0,top,10192.0,26.142857142857142,0.58,25.471706958753202,25.71489358192749
2022-02-18 09:36:00,2022-02-18 09:39:00,1,10318.0,10295.0,-23.0,3B,3,219,182,1992,10144.0,10086.0,217,1,above,bottom,10296.0,top,10370.0,bottom,10086.0,,,,
2022-02-18 11:06:00,2022-02-18 11:10:00,-1,10292.0,10319.0,-27.0,2S,4,220,183,2001,10318.0,10292.0,219,0,inside,top,10318.0,bottom,10292.0,top,10370.0,,,,
2022-02-18 22:46:00,2022-02-18 22:51:00,-1,10380.0,10401.0,-21.0,2S,5,222,185,2037,10400.0,10326.0,221,0,inside,top,10400.0,bottom,10326.0,top,10456.0,,,,
2022-02-21 10:06:00,2022-02-21 10:30:00,1,10520.0,10489.0,-31.0,3B,24,223,185,2049,10400.0,10326.0,221,1,above,bottom,10490.0,top,10544.0,bottom,10326.0,,,,
2022-02-22 13:41:00,2022-02-22 14:07:00,1,10758.0,10739.0,-19.0,3B,26,227,188,2116,10570.0,10490.0,225,1,above,bottom,10740.0,top,10792.0,bottom,10490.0,,,,
2022-02-24 10:01:00,2022-02-24 11:11:00,-1,11220.0,11243.0,-23.0,2S,70,234,194,2194,11242.0,11210.0,233,0,inside,top,11242.0,bottom,11210.0,top,11342.0,,,,
2022-02-24 14:16:00,2022-02-24 21:28:00,1,11470.0,11664.714285714286,194.71428571428623,3B,432,237,196,2213,11242.0,11210.0,235,1,above,bottom,11408.0,top,11568.0,bottom,11170.0,,,,
2022-02-25 14:01:00,2022-02-28 09:00:00,-1,11304.0,11060.0,244.0,2S,4019,242,201,2259,11428.0,11342.0,241,0,inside,top,11428.0,bottom,11234.0,top,11522.0,,,,
2022-02-28 13:31:00,2022-02-28 21:00:00,1,11342.0,11355.0,13.0,2B,449,245,203,2306,11384.0,11254.0,244,0,inside,bottom,11254.0,top,11384.0,bottom,10866.0,,,,
2022-03-01 09:01:00,2022-03-01 21:24:00,1,11438.0,12229.0,791.0,2B,743,249,207,2337,11458.0,11364.0,248,0,inside,bottom,11364.0,top,11458.0,bottom,11280.0,,,,
2022-03-01 21:24:00,2022-03-02 09:11:00,1,12254.0,12439.42857142857,185.42857142857065,3B,707,252,209,2376,11806.0,11738.0,251,0,above,top,12054.0,bottom,11738.0,top,11806.0,,,,
2022-03-02 09:11:00,2022-03-02 13:30:00,1,12462.0,12152.0,-310.0,3B,259,254,210,2390,12428.0,12310.0,253,0,above,top,12580.0,bottom,12310.0,top,12442.0,,,,
2022-03-02 13:30:00,2022-03-03 09:08:00,-1,12152.0,12507.0,-355.0,2S,1178,257,213,2410,12580.0,12382.0,256,0,inside,bottom,12382.0,top,12602.0,bottom,12316.0,100.71428571428571,1.0,155.83140969885608,181.32684707585528
2022-03-03 10:46:00,2022-03-03 10:57:00,1,12730.0,12673.0,-57.0,3B,11,263,218,2459,12470.0,12206.0,261,1,above,bottom,12674.0,top,12796.0,bottom,12206.0,,,,
2022-03-03 21:31:00,2022-03-04 09:00:00,-1,12484.0,12392.285714285714,91.71428571428623,3S,689,266,220,2482,12790.0,12734.0,264,1,below,top,12554.0,bottom,12468.0,top,12790.0,,,,
2022-03-04 14:26:00,2022-03-04 14:52:00,-1,11640.0,11685.0,-45.0,3S,26,270,222,2530,12444.0,12260.0,268,1,below,top,11684.0,bottom,11608.0,top,12444.0,,,,
2022-03-04 21:56:00,2022-03-07 09:13:00,1,11912.0,12129.42857142857,217.42857142857065,3B,3557,273,224,2546,11684.0,11608.0,271,1,above,bottom,11792.0,top,11916.0,bottom,11536.0,,,,
2022-03-07 09:13:00,2022-03-07 13:32:00,1,12168.0,11807.0,-361.0,2B,259,275,226,2556,11916.0,11808.0,274,0,inside,bottom,11808.0,top,11972.0,bottom,11792.0,,,,
2022-03-07 21:01:00,2022-03-08 09:00:00,-1,11742.0,11673.142857142857,68.85714285714312,2S,719,278,229,2588,11914.0,11808.0,277,0,inside,top,11914.0,bottom,11650.0,top,12230.0,,,,
2022-03-08 13:46:00,2022-03-08 21:00:00,1,11948.0,11772.0,-176.0,2B,434,281,231,2631,11914.0,11838.0,280,0,inside,bottom,11838.0,top,12138.0,bottom,11388.0,,,,
2022-03-08 21:26:00,2022-03-08 21:27:00,-1,11866.0,11927.0,-61.0,2S,1,284,234,2645,11926.0,11838.0,283,0,inside,top,11926.0,bottom,11660.0,top,12196.0,,,,
2022-03-09 22:11:00,2022-03-09 22:15:00,-1,12220.0,12307.0,-87.0,2S,4,290,239,2702,12306.0,12172.0,289,0,inside,top,12306.0,bottom,12172.0,top,12718.0,,,,
2022-03-10 10:30:00,2022-03-10 10:42:00,-1,12104.0,12215.0,-111.0,2S,12,292,241,2722,12214.0,12172.0,291,0,inside,top,12214.0,bottom,11912.0,top,12470.0,73.42857142857143,0.44,-22.203378625332334,26.745397152423347
2022-03-10 13:51:00,2022-03-10 14:30:00,1,12344.0,12239.0,-105.0,2B,39,293,242,2739,12470.0,12240.0,292,0,inside,bottom,12240.0,top,12526.0,bottom,11912.0,,,,
2022-03-11 09:41:00,2022-03-11 13:52:00,-1,12436.0,12332.714285714286,103.28571428571377,2S,251,296,245,2774,12482.0,12354.0,295,0,inside,top,12482.0,bottom,12354.0,top,12750.0,,,,
2022-03-11 22:06:00,2022-03-15 21:00:00,-1,12124.0,11091.0,1033.0,3S,5694,302,249,2811,12346.0,12252.0,300,1,below,top,12186.0,bottom,12008.0,top,12394.0,,,,
2022-03-15 22:26:00,2022-03-16 09:41:00,1,11318.0,11382.57142857143,64.57142857142935,2B,675,313,256,2918,11348.0,11236.0,312,0,inside,bottom,11236.0,top,11352.0,bottom,10994.0,,,,
2022-03-16 14:46:00,2022-03-16 14:56:00,1,11502.0,11421.0,-81.0,2B,10,317,260,2954,11578.0,11422.0,316,0,inside,bottom,11422.0,top,11610.0,bottom,11324.0,,,,
2022-03-16 21:06:00,2022-03-16 21:11:00,-1,11500.0,11593.0,-93.0,2S,5,318,261,2958,11592.0,11422.0,317,0,inside,top,11592.0,bottom,11422.0,top,11610.0,,,,
2022-03-17 09:21:00,2022-03-17 11:18:00,-1,11270.0,11282.857142857143,-12.857142857143117,3S,117,320,262,2982,11610.0,11430.0,318,1,below,top,11370.0,bottom,11072.0,top,11640.0,,,,
2022-03-17 21:06:00,2022-03-18 09:32:00,-1,11090.0,11269.0,-179.0,2S,746,324,266,3017,11268.0,11138.0,323,0,inside,top,11268.0,bottom,10838.0,top,11286.0,,,,
2022-03-18 09:32:00,2022-03-18 11:20:00,1,11240.0,11107.0,-133.0,2B,108,326,268,3039,11202.0,11032.0,325,0,inside,top,11202.0,bottom,11032.0,top,11268.0,,,,
2022-03-18 14:31:00,2022-03-21 09:00:00,-1,11072.0,10788.0,284.0,2S,3989,328,269,3066,11150.0,11032.0,327,0,inside,top,11150.0,bottom,11020.0,top,11390.0,,,,
2022-03-21 10:31:00,2022-03-21 10:40:00,1,11006.0,10967.0,-39.0,3B,9,333,272,3100,10630.0,10566.0,331,1,above,bottom,10968.0,top,11044.0,bottom,10566.0,,,,
2022-03-22 14:41:00,2022-03-23 10:43:00,1,11242.0,11287.142857142857,45.14285714285688,2B,1202,343,281,3172,11146.0,11128.0,342,0,inside,bottom,11128.0,top,11170.0,bottom,10916.0,,,,
2022-03-23 13:46:00,2022-03-24 09:16:00,1,11430.0,11945.285714285714,515.2857142857138,3B,1170,347,283,3213,11254.0,11210.0,345,1,above,bottom,11374.0,top,11460.0,bottom,11210.0,,,,
2022-03-24 09:51:00,2022-03-24 10:01:00,1,11900.0,11835.0,-65.0,3B,10,351,286,3251,11484.0,11430.0,349,1,above,bottom,11836.0,top,12088.0,bottom,11430.0,,,,
2022-03-24 22:01:00,2022-03-25 09:21:00,-1,11462.0,11543.0,-81.0,2S,680,352,287,3287,11542.0,11430.0,351,0,inside,top,11542.0,bottom,11268.0,top,12088.0,,,,
2022-03-25 11:11:00,2022-03-28 09:00:00,1,11568.0,11455.0,-113.0,2B,4189,355,290,3312,11542.0,11456.0,354,0,inside,bottom,11456.0,top,11712.0,bottom,11354.0,,,,
2022-03-28 09:00:00,2022-03-28 09:28:00,-1,11584.0,11574.285714285714,9.714285714286234,2S,28,360,295,3343,11626.0,11558.0,359,0,inside,top,11626.0,bottom,11558.0,top,11658.0,44.42857142857143,0.13,13.807813114533928,11.2502530680111
2022-03-28 14:57:00,2022-03-29 10:43:00,-1,11608.0,11562.142857142857,45.85714285714312,2S,1186,364,298,3378,11648.0,11540.0,363,0,inside,top,11648.0,bottom,11540.0,top,11832.0,,,,
2022-03-29 22:06:00,2022-03-29 22:15:00,-1,11310.0,11341.0,-31.0,3S,9,370,302,3440,11530.0,11446.0,368,1,below,top,11340.0,bottom,11258.0,top,11722.0,,,,
2022-03-30 09:56:00,2022-03-30 10:34:00,1,11486.0,11435.0,-51.0,2B,38,371,303,3458,11550.0,11436.0,370,0,inside,bottom,11436.0,top,11550.0,bottom,11258.0,,,,
2022-03-30 14:46:00,2022-03-30 21:20:00,1,11516.0,11483.0,-33.0,2B,394,375,307,3481,11494.0,11484.0,374,0,inside,bottom,11484.0,top,11544.0,bottom,11414.0,,,,
2022-03-31 10:11:00,2022-03-31 14:07:00,-1,11366.0,11415.0,-49.0,3S,236,378,309,3506,11544.0,11542.0,376,1,below,top,11414.0,bottom,11300.0,top,11588.0,,,,
2022-03-31 21:26:00,2022-03-31 22:20:00,1,11480.0,11415.0,-65.0,3B,54,381,311,3531,11364.0,11306.0,379,1,above,bottom,11416.0,top,11510.0,bottom,11306.0,,,,
2022-04-01 10:41:00,2022-04-06 09:00:00,-1,11322.0,11250.0,72.0,3S,7099,384,313,3556,11510.0,11416.0,382,1,below,top,11364.0,bottom,11208.0,top,11516.0,,,,
2022-04-06 14:21:00,2022-04-06 14:31:00,1,11694.0,11661.0,-33.0,3B,10,389,316,3607,11068.0,11000.0,387,1,above,bottom,11662.0,top,11706.0,bottom,10826.0,,,,
2022-04-07 10:01:00,2022-04-07 21:26:00,-1,11542.0,11501.0,41.0,2S,685,394,321,3641,11600.0,11536.0,393,0,inside,top,11600.0,bottom,11490.0,top,11702.0,,,,
2022-04-07 22:16:00,2022-04-08 10:40:00,1,11508.0,11481.0,-27.0,2B,744,401,328,3683,11502.0,11482.0,400,0,inside,bottom,11482.0,top,11558.0,bottom,11414.0,,,,
2022-04-08 22:01:00,2022-04-11 09:04:00,1,11670.0,11631.0,-39.0,3B,3543,405,331,3724,11540.0,11482.0,403,1,above,bottom,11632.0,top,11700.0,bottom,11422.0,,,,
2022-04-11 11:27:00,2022-04-11 13:30:00,-1,11640.0,11680.0,-40.0,2S,123,408,334,3752,11674.0,11632.0,407,0,inside,top,11674.0,bottom,11514.0,top,11720.0,,,,
2022-04-11 14:06:00,2022-04-11 14:34:00,1,11652.0,11595.0,-57.0,2B,28,409,335,3758,11700.0,11596.0,408,0,inside,bottom,11596.0,top,11700.0,bottom,11514.0,,,,
2022-04-12 13:51:00,2022-04-13 11:12:00,1,11936.0,12105.285714285714,169.28571428571377,3B,1281,413,338,3805,11646.0,11596.0,411,1,above,bottom,11908.0,top,11978.0,bottom,11570.0,,,,
2022-04-13 13:31:00,2022-04-13 21:46:00,1,12052.0,12131.142857142857,79.14285714285688,2B,495,419,344,3847,12022.0,11990.0,418,0,inside,bottom,11990.0,top,12200.0,bottom,11956.0,,,,
2022-04-13 22:11:00,2022-04-14 09:07:00,1,12174.0,12272.714285714286,98.71428571428623,3B,656,423,347,3873,12124.0,12050.0,421,1,above,bottom,12142.0,top,12234.0,bottom,12050.0,,,,
2022-04-14 09:41:00,2022-04-14 11:00:00,1,12370.0,12398.857142857143,28.857142857143117,3B,79,425,348,3887,12212.0,12142.0,423,1,above,bottom,12344.0,top,12370.0,bottom,12142.0,,,,
2022-04-14 14:37:00,2022-04-14 21:05:00,-1,12404.0,12431.0,-27.0,2S,388,428,350,3904,12430.0,12380.0,427,0,inside,top,12430.0,bottom,12380.0,top,12488.0,,,,
